회사ID,년도,월,연월,월별_연금보험료,월별_직원수,연매출액,전년도(기록연도)_대비_매출액_증감률,연평균_직원수,전년도(기록연도)_대비_직원수_증감률
407626,2018,9,201809,6607920,22,2621206,0.074398614,22.08333333,0.068548387
407626,2018,10,201810,6607920,22,2621206,0.074398614,22.08333333,0.068548387
407626,2018,11,201811,6607920,22,2621206,0.074398614,22.08333333,0.068548387
407626,2018,12,201812,6877920,23,2621206,0.074398614,22.08333333,0.068548387
408010,2015,11,201511,3030160,14,2037999,,14.5,
408010,2015,12,201512,3186220,15,2037999,,14.5,
408010,2016,1,201601,3186220,15,2229148,0.09379249,17.58333333,0.212643678
408010,2016,2,201602,3186220,15,2229148,0.09379249,17.58333333,0.212643678
408010,2016,3,201603,3430120,15,2229148,0.09379249,17.58333333,0.212643678
408010,2016,4,201604,3673480,17,2229148,0.09379249,17.58333333,0.212643678
408010,2016,5,201605,3673480,17,2229148,0.09379249,17.58333333,0.212643678
408010,2016,6,201606,3911980,18,2229148,0.09379249,17.58333333,0.212643678
408010,2016,7,201607,4600440,20,2229148,0.09379249,17.58333333,0.212643678
408010,2016,8,201608,4462380,19,2229148,0.09379249,17.58333333,0.212643678
408010,2016,9,201609,4306780,18,2229148,0.09379249,17.58333333,0.212643678
408010,2016,10,201610,4333340,18,2229148,0.09379249,17.58333333,0.212643678
408010,2016,11,201611,5096180,20,2229148,0.09379249,17.58333333,0.212643678
408010,2016,12,201612,4990880,19,2229148,0.09379249,17.58333333,0.212643678
408010,2017,1,201701,4990880,19,2299187,0.031419628,19.83333333,0.127962085
408010,2017,2,201702,5154320,20,2299187,0.031419628,19.83333333,0.127962085
408010,2017,3,201703,5192580,20,2299187,0.031419628,19.83333333,0.127962085
408010,2017,4,201704,5192580,20,2299187,0.031419628,19.83333333,0.127962085
408010,2017,5,201705,5418020,21,2299187,0.031419628,19.83333333,0.127962085
408010,2017,6,201706,5310460,21,2299187,0.031419628,19.83333333,0.127962085
408010,2017,7,201707,5290700,20,2299187,0.031419628,19.83333333,0.127962085
408010,2017,8,201708,5290700,20,2299187,0.031419628,19.83333333,0.127962085
408010,2017,9,201709,5290700,20,2299187,0.031419628,19.83333333,0.127962085
408010,2017,10,201710,5290700,20,2299187,0.031419628,19.83333333,0.127962085
408010,2017,11,201711,4679420,19,2299187,0.031419628,19.83333333,0.127962085
408010,2017,12,201712,4388000,18,2299187,0.031419628,19.83333333,0.127962085
411051,2015,11,201511,1612700,5,1010136,,5,
411051,2015,12,201512,1577240,5,1010136,,5,
411051,2016,1,201601,1622240,6,1616431,0.600211259,6.166666667,0.233333333
411051,2016,2,201602,2001140,7,1616431,0.600211259,6.166666667,0.233333333
411051,2016,3,201603,2001140,7,1616431,0.600211259,6.166666667,0.233333333
411051,2016,4,201604,1622240,6,1616431,0.600211259,6.166666667,0.233333333
411051,2016,5,201605,1622240,6,1616431,0.600211259,6.166666667,0.233333333
411051,2016,6,201606,1622240,6,1616431,0.600211259,6.166666667,0.233333333
411051,2016,7,201607,1701980,6,1616431,0.600211259,6.166666667,0.233333333
411051,2016,8,201608,1746980,7,1616431,0.600211259,6.166666667,0.233333333
411051,2016,9,201609,1701980,6,1616431,0.600211259,6.166666667,0.233333333
411051,2016,10,201610,1701980,6,1616431,0.600211259,6.166666667,0.233333333
411051,2016,11,201611,1701980,6,1616431,0.600211259,6.166666667,0.233333333
411051,2016,12,201612,1311380,5,1616431,0.600211259,6.166666667,0.233333333
411051,2018,1,201801,1644820,8,1836251,0.135990958,11.33333333,0.837837838
411051,2018,2,201802,2319820,10,1836251,0.135990958,11.33333333,0.837837838
411051,2018,3,201803,2319820,10,1836251,0.135990958,11.33333333,0.837837838
411051,2018,4,201804,2319820,10,1836251,0.135990958,11.33333333,0.837837838
411051,2018,5,201805,2535820,12,1836251,0.135990958,11.33333333,0.837837838
411051,2018,6,201806,2535820,12,1836251,0.135990958,11.33333333,0.837837838
411051,2018,7,201807,2756580,12,1836251,0.135990958,11.33333333,0.837837838
411051,2018,8,201808,2864580,13,1836251,0.135990958,11.33333333,0.837837838
411051,2018,9,201809,2864580,13,1836251,0.135990958,11.33333333,0.837837838
411051,2018,10,201810,2765580,12,1836251,0.135990958,11.33333333,0.837837838
411051,2018,11,201811,2765580,12,1836251,0.135990958,11.33333333,0.837837838
411051,2018,12,201812,2765580,12,1836251,0.135990958,11.33333333,0.837837838
412167,2015,11,201511,1135600,7,664308,,7.5,
412167,2015,12,201512,1311100,8,664308,,7.5,
412167,2016,1,201601,1311100,8,711331,0.070784937,8.5,0.133333333
412167,2016,2,201602,1311100,8,711331,0.070784937,8.5,0.133333333
412167,2016,3,201603,1311100,8,711331,0.070784937,8.5,0.133333333
412167,2016,4,201604,1311100,8,711331,0.070784937,8.5,0.133333333
412167,2016,5,201605,1311100,8,711331,0.070784937,8.5,0.133333333
412167,2016,6,201606,1149100,7,711331,0.070784937,8.5,0.133333333
412167,2016,7,201607,1182120,8,711331,0.070784937,8.5,0.133333333
412167,2016,8,201608,1182120,8,711331,0.070784937,8.5,0.133333333
412167,2016,9,201609,1326120,9,711331,0.070784937,8.5,0.133333333
412167,2016,10,201610,1488120,10,711331,0.070784937,8.5,0.133333333
412167,2016,11,201611,1488120,10,711331,0.070784937,8.5,0.133333333
412167,2016,12,201612,1488120,10,711331,0.070784937,8.5,0.133333333
412167,2017,1,201701,1285260,8,744084,0.046044668,9.083333333,0.068627451
412167,2017,2,201702,1393260,9,744084,0.046044668,9.083333333,0.068627451
412167,2017,3,201703,1393260,9,744084,0.046044668,9.083333333,0.068627451
412167,2017,4,201704,1393260,9,744084,0.046044668,9.083333333,0.068627451
412167,2017,5,201705,1393260,9,744084,0.046044668,9.083333333,0.068627451
412167,2017,6,201706,1393260,9,744084,0.046044668,9.083333333,0.068627451
412167,2017,7,201707,1591620,9,744084,0.046044668,9.083333333,0.068627451
412167,2017,8,201708,1591620,9,744084,0.046044668,9.083333333,0.068627451
412167,2017,9,201709,1591620,9,744084,0.046044668,9.083333333,0.068627451
412167,2017,10,201710,1699620,10,744084,0.046044668,9.083333333,0.068627451
412167,2017,11,201711,1699620,10,744084,0.046044668,9.083333333,0.068627451
412167,2017,12,201712,1526640,9,744084,0.046044668,9.083333333,0.068627451
412167,2018,1,201801,1526640,9,830670,0.116365894,9.083333333,0
412167,2018,2,201802,1589640,9,830670,0.116365894,9.083333333,0
412167,2018,3,201803,1589640,9,830670,0.116365894,9.083333333,0
412167,2018,4,201804,1589640,9,830670,0.116365894,9.083333333,0
412167,2018,5,201805,1589640,9,830670,0.116365894,9.083333333,0
412167,2018,6,201806,1572100,9,830670,0.116365894,9.083333333,0
412167,2018,7,201807,1723180,9,830670,0.116365894,9.083333333,0
412167,2018,8,201808,1723180,9,830670,0.116365894,9.083333333,0
412167,2018,9,201809,1894180,10,830670,0.116365894,9.083333333,0
412167,2018,10,201810,1894180,10,830670,0.116365894,9.083333333,0
412167,2018,11,201811,1791680,9,830670,0.116365894,9.083333333,0
412167,2018,12,201812,1598640,8,830670,0.116365894,9.083333333,0
414226,2015,11,201511,998260,4,358059,,4,
414226,2015,12,201512,998260,4,358059,,4,
414226,2016,1,201601,998260,4,487736,0.36216657,4.166666667,0.041666667
414226,2016,2,201602,998260,4,487736,0.36216657,4.166666667,0.041666667
414226,2016,3,201603,998260,4,487736,0.36216657,4.166666667,0.041666667
414226,2016,4,201604,998260,4,487736,0.36216657,4.166666667,0.041666667
414226,2016,5,201605,998260,4,487736,0.36216657,4.166666667,0.041666667
414226,2016,6,201606,998260,4,487736,0.36216657,4.166666667,0.041666667
414226,2016,7,201607,1015000,4,487736,0.36216657,4.166666667,0.041666667
414226,2016,8,201608,1015000,4,487736,0.36216657,4.166666667,0.041666667
414226,2016,9,201609,1015000,4,487736,0.36216657,4.166666667,0.041666667
414226,2016,10,201610,1015000,4,487736,0.36216657,4.166666667,0.041666667
414226,2016,11,201611,1215700,5,487736,0.36216657,4.166666667,0.041666667
414226,2016,12,201612,1215700,5,487736,0.36216657,4.166666667,0.041666667
414226,2017,1,201701,1215700,5,514552,0.054980563,5,0.2
414226,2017,2,201702,1015000,4,514552,0.054980563,5,0.2
414226,2017,3,201703,1015000,4,514552,0.054980563,5,0.2
414226,2017,4,201704,1088160,5,514552,0.054980563,5,0.2
414226,2017,5,201705,1088160,5,514552,0.054980563,5,0.2
414226,2017,6,201706,1088160,5,514552,0.054980563,5,0.2
414226,2017,7,201707,1121200,5,514552,0.054980563,5,0.2
414226,2017,8,201708,1121200,5,514552,0.054980563,5,0.2
414226,2017,9,201709,1270680,6,514552,0.054980563,5,0.2
414226,2017,10,201710,1270680,6,514552,0.054980563,5,0.2
414226,2017,11,201711,1270680,6,514552,0.054980563,5,0.2
414226,2017,12,201712,785240,4,514552,0.054980563,5,0.2
414226,2018,1,201801,785240,4,659637,0.281963728,6.416666667,0.283333333
414226,2018,2,201802,1253240,6,659637,0.281963728,6.416666667,0.283333333
414226,2018,3,201803,1202020,6,659637,0.281963728,6.416666667,0.283333333
414226,2018,4,201804,1202020,6,659637,0.281963728,6.416666667,0.283333333
414226,2018,5,201805,1202020,6,659637,0.281963728,6.416666667,0.283333333
414226,2018,6,201806,1388500,7,659637,0.281963728,6.416666667,0.283333333
414226,2018,7,201807,1479840,7,659637,0.281963728,6.416666667,0.283333333
414226,2018,8,201808,1479840,7,659637,0.281963728,6.416666667,0.283333333
414226,2018,9,201809,1479840,7,659637,0.281963728,6.416666667,0.283333333
414226,2018,10,201810,1479840,7,659637,0.281963728,6.416666667,0.283333333
414226,2018,11,201811,1479840,7,659637,0.281963728,6.416666667,0.283333333
414226,2018,12,201812,1479840,7,659637,0.281963728,6.416666667,0.283333333
419895,2015,12,201512,301500,3,95643,,3,
419895,2016,1,201601,301500,3,153125,0.601005824,3,0
419895,2016,2,201602,301500,3,153125,0.601005824,3,0
419895,2016,3,201603,301500,3,153125,0.601005824,3,0
419895,2016,4,201604,301500,3,153125,0.601005824,3,0
419895,2016,5,201605,301500,3,153125,0.601005824,3,0
419895,2016,6,201606,301500,3,153125,0.601005824,3,0
419895,2016,7,201607,336500,3,153125,0.601005824,3,0
419895,2016,8,201608,336500,3,153125,0.601005824,3,0
419895,2016,9,201609,336500,3,153125,0.601005824,3,0
419895,2016,10,201610,336500,3,153125,0.601005824,3,0
419895,2017,5,201705,324540,3,201031,0.31285551,3,0
419895,2017,6,201706,324540,3,201031,0.31285551,3,0
419895,2017,7,201707,335420,3,201031,0.31285551,3,0
419895,2017,8,201708,335420,3,201031,0.31285551,3,0
419895,2017,9,201709,335420,3,201031,0.31285551,3,0
419895,2017,10,201710,335420,3,201031,0.31285551,3,0
419895,2017,11,201711,335420,3,201031,0.31285551,3,0
419895,2017,12,201712,335420,3,201031,0.31285551,3,0
420046,2016,1,201601,102190840,342,396063681,,354.3333333,
420046,2016,2,201602,101389240,342,396063681,,354.3333333,
420046,2016,3,201603,99959240,339,396063681,,354.3333333,
420046,2016,4,201604,99669260,336,396063681,,354.3333333,
420046,2016,5,201605,102355540,352,396063681,,354.3333333,
420046,2016,6,201606,102228820,351,396063681,,354.3333333,
420046,2016,7,201607,107708040,353,396063681,,354.3333333,
420046,2016,8,201608,109409100,373,396063681,,354.3333333,
420046,2016,9,201609,107727040,370,396063681,,354.3333333,
420046,2016,10,201610,107735140,364,396063681,,354.3333333,
420046,2016,11,201611,108536500,371,396063681,,354.3333333,
420046,2016,12,201612,106241060,359,396063681,,354.3333333,
420046,2017,1,201701,104699520,354,488179570,0.23257848,391,0.103480715
420046,2017,2,201702,111336400,387,488179570,0.23257848,391,0.103480715
420046,2017,3,201703,109600880,379,488179570,0.23257848,391,0.103480715
420046,2017,4,201704,110683440,386,488179570,0.23257848,391,0.103480715
420046,2017,5,201705,112913540,397,488179570,0.23257848,391,0.103480715
420046,2017,6,201706,110911080,389,488179570,0.23257848,391,0.103480715
420046,2017,7,201707,121248540,398,488179570,0.23257848,391,0.103480715
420046,2017,8,201708,123687100,403,488179570,0.23257848,391,0.103480715
420046,2017,9,201709,125039520,411,488179570,0.23257848,391,0.103480715
420046,2017,10,201710,122833580,401,488179570,0.23257848,391,0.103480715
420046,2017,11,201711,122844740,402,488179570,0.23257848,391,0.103480715
420046,2017,12,201712,119155960,385,488179570,0.23257848,391,0.103480715
420046,2018,1,201801,120074440,387,607302624,0.244014828,411.8333333,0.053282182
420046,2018,2,201802,119775420,390,607302624,0.244014828,411.8333333,0.053282182
420046,2018,3,201803,120565760,394,607302624,0.244014828,411.8333333,0.053282182
420046,2018,4,201804,126999240,425,607302624,0.244014828,411.8333333,0.053282182
420046,2018,5,201805,130843500,443,607302624,0.244014828,411.8333333,0.053282182
420046,2018,6,201806,131422580,445,607302624,0.244014828,411.8333333,0.053282182
420046,2018,7,201807,136125700,427,607302624,0.244014828,411.8333333,0.053282182
420046,2018,8,201808,134729560,421,607302624,0.244014828,411.8333333,0.053282182
420046,2018,9,201809,132445020,411,607302624,0.244014828,411.8333333,0.053282182
420046,2018,10,201810,130674840,404,607302624,0.244014828,411.8333333,0.053282182
420046,2018,11,201811,128936960,401,607302624,0.244014828,411.8333333,0.053282182
420046,2018,12,201812,126872040,394,607302624,0.244014828,411.8333333,0.053282182
420165,2016,1,201601,51070560,154,79499854,,167.0833333,
420165,2016,2,201602,52503360,160,79499854,,167.0833333,
420165,2016,3,201603,51531720,158,79499854,,167.0833333,
420165,2016,4,201604,50536040,155,79499854,,167.0833333,
420165,2016,5,201605,53124440,161,79499854,,167.0833333,
420165,2016,6,201606,55690060,169,79499854,,167.0833333,
420165,2016,7,201607,60246600,173,79499854,,167.0833333,
420165,2016,8,201608,60262000,174,79499854,,167.0833333,
420165,2016,9,201609,61872820,179,79499854,,167.0833333,
420165,2016,10,201610,62263420,180,79499854,,167.0833333,
420165,2016,11,201611,61533800,178,79499854,,167.0833333,
420165,2016,12,201612,56262340,164,79499854,,167.0833333,
420165,2017,1,201701,54967320,161,93111515,0.171216176,167.6666667,0.003491272
420165,2017,2,201702,55660320,165,93111515,0.171216176,167.6666667,0.003491272
420165,2017,3,201703,54785520,162,93111515,0.171216176,167.6666667,0.003491272
420165,2017,4,201704,54976420,161,93111515,0.171216176,167.6666667,0.003491272
420165,2017,5,201705,56375640,164,93111515,0.171216176,167.6666667,0.003491272
420165,2017,6,201706,57096080,166,93111515,0.171216176,167.6666667,0.003491272
420165,2017,7,201707,59021280,161,93111515,0.171216176,167.6666667,0.003491272
420165,2017,8,201708,61341840,167,93111515,0.171216176,167.6666667,0.003491272
420165,2017,9,201709,61915040,170,93111515,0.171216176,167.6666667,0.003491272
420165,2017,10,201710,63727720,176,93111515,0.171216176,167.6666667,0.003491272
420165,2017,11,201711,64414060,177,93111515,0.171216176,167.6666667,0.003491272
420165,2017,12,201712,66374620,182,93111515,0.171216176,167.6666667,0.003491272
420165,2019,1,201901,72157320,189,165961753,0.78239773,190.5,0.136182903
420165,2019,2,201902,71791920,190,165961753,0.78239773,190.5,0.136182903
420165,2019,3,201903,71411400,190,165961753,0.78239773,190.5,0.136182903
420165,2019,4,201904,69264260,185,165961753,0.78239773,190.5,0.136182903
420165,2019,5,201905,69893980,186,165961753,0.78239773,190.5,0.136182903
420165,2019,6,201906,70807760,188,165961753,0.78239773,190.5,0.136182903
420165,2019,7,201907,74600760,190,165961753,0.78239773,190.5,0.136182903
420165,2019,8,201908,74248240,190,165961753,0.78239773,190.5,0.136182903
420165,2019,9,201909,75890740,194,165961753,0.78239773,190.5,0.136182903
420165,2019,10,201910,76027640,194,165961753,0.78239773,190.5,0.136182903
420165,2019,11,201911,76194140,195,165961753,0.78239773,190.5,0.136182903
420165,2019,12,201912,76056440,195,165961753,0.78239773,190.5,0.136182903
420304,2016,1,201601,41551360,114,60399446,,115,
420304,2016,2,201602,40793560,112,60399446,,115,
420304,2016,3,201603,40793560,112,60399446,,115,
420304,2016,4,201604,40793560,112,60399446,,115,
420304,2016,5,201605,40414660,111,60399446,,115,
420304,2016,6,201606,41067400,113,60399446,,115,
420304,2016,7,201607,44586700,117,60399446,,115,
420304,2016,8,201608,44586700,117,60399446,,115,
420304,2016,9,201609,44586700,117,60399446,,115,
420304,2016,10,201610,45115880,119,60399446,,115,
420304,2016,11,201611,44725280,118,60399446,,115,
420304,2016,12,201612,44725280,118,60399446,,115,
420304,2017,1,201701,43264760,114,85660865,0.41823925,121.9166667,0.060144928
420304,2017,2,201702,45603820,122,85660865,0.41823925,121.9166667,0.060144928
420304,2017,3,201703,46035020,123,85660865,0.41823925,121.9166667,0.060144928
420304,2017,4,201704,46035020,123,85660865,0.41823925,121.9166667,0.060144928
420304,2017,5,201705,46035020,123,85660865,0.41823925,121.9166667,0.060144928
420304,2017,6,201706,46035020,123,85660865,0.41823925,121.9166667,0.060144928
420304,2017,7,201707,47453020,122,85660865,0.41823925,121.9166667,0.060144928
420304,2017,8,201708,47453020,122,85660865,0.41823925,121.9166667,0.060144928
420304,2017,9,201709,47453020,122,85660865,0.41823925,121.9166667,0.060144928
420304,2017,10,201710,47144500,121,85660865,0.41823925,121.9166667,0.060144928
420304,2017,11,201711,47144500,121,85660865,0.41823925,121.9166667,0.060144928
420304,2017,12,201712,48952760,127,85660865,0.41823925,121.9166667,0.060144928
420304,2018,1,201801,50165060,130,98205039,0.146439964,129,0.058099795
420304,2018,2,201802,50165060,130,98205039,0.146439964,129,0.058099795
420304,2018,3,201803,49760960,129,98205039,0.146439964,129,0.058099795
420304,2018,4,201804,49760960,129,98205039,0.146439964,129,0.058099795
420304,2018,5,201805,50906560,132,98205039,0.146439964,129,0.058099795
420304,2018,6,201806,50098360,130,98205039,0.146439964,129,0.058099795
420304,2018,7,201807,52711920,131,98205039,0.146439964,129,0.058099795
420304,2018,8,201808,52290720,130,98205039,0.146439964,129,0.058099795
420304,2018,9,201809,51869520,129,98205039,0.146439964,129,0.058099795
420304,2018,10,201810,51361020,127,98205039,0.146439964,129,0.058099795
420304,2018,11,201811,50939820,126,98205039,0.146439964,129,0.058099795
420304,2018,12,201812,50518620,125,98205039,0.146439964,129,0.058099795
427013,2015,11,201511,6519460,34,2198348,,34,
427013,2015,12,201512,6519460,34,2198348,,34,
427013,2016,1,201601,6308500,33,2314568,0.052866971,34.66666667,0.019607843
427013,2016,2,201602,6531960,34,2314568,0.052866971,34.66666667,0.019607843
427013,2016,3,201603,6758760,36,2314568,0.052866971,34.66666667,0.019607843
427013,2016,4,201604,6750320,36,2314568,0.052866971,34.66666667,0.019607843
427013,2016,5,201605,6537380,35,2314568,0.052866971,34.66666667,0.019607843
427013,2016,6,201606,6807380,36,2314568,0.052866971,34.66666667,0.019607843
427013,2016,7,201607,7188900,36,2314568,0.052866971,34.66666667,0.019607843
427013,2016,8,201608,7046420,36,2314568,0.052866971,34.66666667,0.019607843
427013,2016,9,201609,6970300,35,2314568,0.052866971,34.66666667,0.019607843
427013,2016,10,201610,6444700,33,2314568,0.052866971,34.66666667,0.019607843
427013,2016,11,201611,6444700,33,2314568,0.052866971,34.66666667,0.019607843
427013,2016,12,201612,6444700,33,2314568,0.052866971,34.66666667,0.019607843
427013,2017,1,201701,6927800,36,2381575,0.028950111,37.66666667,0.086538462
427013,2017,2,201702,7177900,38,2381575,0.028950111,37.66666667,0.086538462
427013,2017,3,201703,7110500,38,2381575,0.028950111,37.66666667,0.086538462
427013,2017,4,201704,6988820,37,2381575,0.028950111,37.66666667,0.086538462
427013,2017,5,201705,7177900,38,2381575,0.028950111,37.66666667,0.086538462
427013,2017,6,201706,7177900,38,2381575,0.028950111,37.66666667,0.086538462
427013,2017,7,201707,7643180,38,2381575,0.028950111,37.66666667,0.086538462
427013,2017,8,201708,7643180,38,2381575,0.028950111,37.66666667,0.086538462
427013,2017,9,201709,7643180,38,2381575,0.028950111,37.66666667,0.086538462
427013,2017,10,201710,7643180,38,2381575,0.028950111,37.66666667,0.086538462
427013,2017,11,201711,7638860,38,2381575,0.028950111,37.66666667,0.086538462
427013,2017,12,201712,7419000,37,2381575,0.028950111,37.66666667,0.086538462
431973,2015,11,201511,613880,4,840000,,4,
431973,2015,12,201512,613880,4,840000,,4,
431973,2016,1,201601,613880,4,1030694,0.227016667,5.083333333,0.270833333
431973,2016,2,201602,613880,4,1030694,0.227016667,5.083333333,0.270833333
431973,2016,3,201603,613880,4,1030694,0.227016667,5.083333333,0.270833333
431973,2016,4,201604,748880,5,1030694,0.227016667,5.083333333,0.270833333
431973,2016,5,201605,928880,6,1030694,0.227016667,5.083333333,0.270833333
431973,2016,6,201606,928880,6,1030694,0.227016667,5.083333333,0.270833333
431973,2016,7,201607,935800,6,1030694,0.227016667,5.083333333,0.270833333
431973,2016,8,201608,935800,6,1030694,0.227016667,5.083333333,0.270833333
431973,2016,9,201609,771740,5,1030694,0.227016667,5.083333333,0.270833333
431973,2016,10,201610,771740,5,1030694,0.227016667,5.083333333,0.270833333
431973,2016,11,201611,771740,5,1030694,0.227016667,5.083333333,0.270833333
431973,2016,12,201612,771740,5,1030694,0.227016667,5.083333333,0.270833333
431973,2017,1,201701,771740,5,1140555,0.106589347,5.083333333,0
431973,2017,2,201702,771740,5,1140555,0.106589347,5.083333333,0
431973,2017,3,201703,771740,5,1140555,0.106589347,5.083333333,0
431973,2017,4,201704,771740,5,1140555,0.106589347,5.083333333,0
431973,2017,5,201705,771740,5,1140555,0.106589347,5.083333333,0
431973,2017,6,201706,933740,6,1140555,0.106589347,5.083333333,0
431973,2017,7,201707,772260,5,1140555,0.106589347,5.083333333,0
431973,2017,8,201708,772260,5,1140555,0.106589347,5.083333333,0
431973,2017,9,201709,772260,5,1140555,0.106589347,5.083333333,0
431973,2017,10,201710,772260,5,1140555,0.106589347,5.083333333,0
431973,2017,11,201711,772260,5,1140555,0.106589347,5.083333333,0
431973,2017,12,201712,772260,5,1140555,0.106589347,5.083333333,0
431973,2018,1,201801,772260,5,1168484,0.024487201,6.25,0.229508197
431973,2018,2,201802,590820,4,1168484,0.024487201,6.25,0.229508197
431973,2018,3,201803,590820,4,1168484,0.024487201,6.25,0.229508197
431973,2018,4,201804,977820,6,1168484,0.024487201,6.25,0.229508197
431973,2018,5,201805,977820,6,1168484,0.024487201,6.25,0.229508197
431973,2018,6,201806,1139820,7,1168484,0.024487201,6.25,0.229508197
431973,2018,7,201807,1143440,7,1168484,0.024487201,6.25,0.229508197
431973,2018,8,201808,1143440,7,1168484,0.024487201,6.25,0.229508197
431973,2018,9,201809,1143440,7,1168484,0.024487201,6.25,0.229508197
431973,2018,10,201810,1143440,7,1168484,0.024487201,6.25,0.229508197
431973,2018,11,201811,1323440,8,1168484,0.024487201,6.25,0.229508197
431973,2018,12,201812,1143440,7,1168484,0.024487201,6.25,0.229508197
432907,2015,11,201511,789560,4,795715,,4,
432907,2015,12,201512,789560,4,795715,,4,
432907,2016,1,201601,789560,4,9420575,10.8391321,4.833333333,0.208333333
432907,2016,2,201602,789560,4,9420575,10.8391321,4.833333333,0.208333333
432907,2016,3,201603,789560,4,9420575,10.8391321,4.833333333,0.208333333
432907,2016,4,201604,789560,4,9420575,10.8391321,4.833333333,0.208333333
432907,2016,5,201605,839060,5,9420575,10.8391321,4.833333333,0.208333333
432907,2016,6,201606,839060,5,9420575,10.8391321,4.833333333,0.208333333
432907,2016,7,201607,877200,5,9420575,10.8391321,4.833333333,0.208333333
432907,2016,8,201608,877200,5,9420575,10.8391321,4.833333333,0.208333333
432907,2016,9,201609,877200,5,9420575,10.8391321,4.833333333,0.208333333
432907,2016,10,201610,877200,5,9420575,10.8391321,4.833333333,0.208333333
432907,2016,11,201611,1036500,6,9420575,10.8391321,4.833333333,0.208333333
432907,2016,12,201612,1036500,6,9420575,10.8391321,4.833333333,0.208333333
432907,2017,1,201701,1036500,6,54490341,4.784184193,5.083333333,0.051724138
432907,2017,2,201702,987000,5,54490341,4.784184193,5.083333333,0.051724138
432907,2017,3,201703,987000,5,54490341,4.784184193,5.083333333,0.051724138
432907,2017,4,201704,987000,5,54490341,4.784184193,5.083333333,0.051724138
432907,2017,5,201705,987000,5,54490341,4.784184193,5.083333333,0.051724138
432907,2017,6,201706,987000,5,54490341,4.784184193,5.083333333,0.051724138
432907,2017,7,201707,1071960,5,54490341,4.784184193,5.083333333,0.051724138
432907,2017,8,201708,1071960,5,54490341,4.784184193,5.083333333,0.051724138
432907,2017,9,201709,1071960,5,54490341,4.784184193,5.083333333,0.051724138
432907,2017,10,201710,1071960,5,54490341,4.784184193,5.083333333,0.051724138
432907,2017,11,201711,1071960,5,54490341,4.784184193,5.083333333,0.051724138
432907,2017,12,201712,1071960,5,54490341,4.784184193,5.083333333,0.051724138
433683,2016,5,201605,448200,4,910668,,4.5,
433683,2016,6,201606,448200,4,910668,,4.5,
433683,2016,7,201607,493280,5,910668,,4.5,
433683,2016,8,201608,493280,5,910668,,4.5,
433683,2016,9,201609,493280,5,910668,,4.5,
433683,2016,10,201610,493280,5,910668,,4.5,
433683,2016,11,201611,379880,4,910668,,4.5,
433683,2016,12,201612,379880,4,910668,,4.5,
433683,2017,1,201701,604880,5,1068745,0.173583567,5.083333333,0.12962963
433683,2017,2,201702,604880,5,1068745,0.173583567,5.083333333,0.12962963
433683,2017,3,201703,604880,5,1068745,0.173583567,5.083333333,0.12962963
433683,2017,4,201704,604880,5,1068745,0.173583567,5.083333333,0.12962963
433683,2017,5,201705,726560,6,1068745,0.173583567,5.083333333,0.12962963
433683,2017,6,201706,501560,5,1068745,0.173583567,5.083333333,0.12962963
433683,2017,7,201707,496780,5,1068745,0.173583567,5.083333333,0.12962963
433683,2017,8,201708,496780,5,1068745,0.173583567,5.083333333,0.12962963
433683,2017,9,201709,496780,5,1068745,0.173583567,5.083333333,0.12962963
433683,2017,10,201710,496780,5,1068745,0.173583567,5.083333333,0.12962963
433683,2017,11,201711,496780,5,1068745,0.173583567,5.083333333,0.12962963
433683,2017,12,201712,496780,5,1068745,0.173583567,5.083333333,0.12962963
433683,2018,1,201801,613780,6,1069630,0.000828074,6,0.180327869
433683,2018,2,201802,613780,6,1069630,0.000828074,6,0.180327869
433683,2018,3,201803,613780,6,1069630,0.000828074,6,0.180327869
433683,2018,4,201804,613780,6,1069630,0.000828074,6,0.180327869
433683,2018,5,201805,613780,6,1069630,0.000828074,6,0.180327869
433683,2018,6,201806,613780,6,1069630,0.000828074,6,0.180327869
433683,2018,7,201807,801800,6,1069630,0.000828074,6,0.180327869
433683,2018,8,201808,801800,6,1069630,0.000828074,6,0.180327869
433683,2018,9,201809,801800,6,1069630,0.000828074,6,0.180327869
433683,2018,10,201810,801800,6,1069630,0.000828074,6,0.180327869
433683,2018,11,201811,801800,6,1069630,0.000828074,6,0.180327869
433683,2018,12,201812,801800,6,1069630,0.000828074,6,0.180327869
440030,2015,12,201512,114030920,341,361382458,,341,
440030,2016,1,201601,116907380,355,376327353,0.041354788,374.1666667,0.097262952
440030,2016,2,201602,120421520,378,376327353,0.041354788,374.1666667,0.097262952
440030,2016,3,201603,118352160,357,376327353,0.041354788,374.1666667,0.097262952
440030,2016,4,201604,120096340,371,376327353,0.041354788,374.1666667,0.097262952
440030,2016,5,201605,120342200,369,376327353,0.041354788,374.1666667,0.097262952
440030,2016,6,201606,121050400,368,376327353,0.041354788,374.1666667,0.097262952
440030,2016,7,201607,126819900,363,376327353,0.041354788,374.1666667,0.097262952
440030,2016,8,201608,129779820,363,376327353,0.041354788,374.1666667,0.097262952
440030,2016,9,201609,130153200,375,376327353,0.041354788,374.1666667,0.097262952
440030,2016,10,201610,133616300,390,376327353,0.041354788,374.1666667,0.097262952
440030,2016,11,201611,136517800,405,376327353,0.041354788,374.1666667,0.097262952
440030,2016,12,201612,134999500,396,376327353,0.041354788,374.1666667,0.097262952
